Date,Open,High,Low,Close,Adj Close,Volume
2022-12-08,61.000000,61.000000,59.000000,61.000000,59.776649,3089300
2022-12-09,60.000000,63.000000,60.000000,62.000000,60.756596,1667300
2022-12-12,62.000000,62.000000,60.000000,62.000000,60.756596,822000
2022-12-13,62.000000,62.000000,60.000000,62.000000,60.756596,2359600
2022-12-14,62.000000,62.000000,60.000000,61.000000,59.776649,818400
2022-12-15,61.000000,62.000000,59.000000,62.000000,60.756596,1730300
2022-12-16,60.000000,62.000000,60.000000,60.000000,58.796703,382800
2022-12-19,60.000000,61.000000,59.000000,60.000000,58.796703,669700
2022-12-20,58.000000,61.000000,58.000000,60.000000,58.796703,281100
2022-12-21,59.000000,61.000000,59.000000,61.000000,59.776649,507000
2022-12-22,59.000000,61.000000,58.000000,60.000000,58.796703,2477300
2022-12-23,58.000000,62.000000,58.000000,61.000000,59.776649,1069900
2022-12-26,59.000000,61.000000,59.000000,60.000000,58.796703,421100
2022-12-27,59.000000,61.000000,59.000000,61.000000,59.776649,367900
2022-12-28,59.000000,61.000000,59.000000,59.000000,57.816757,638000
2022-12-29,59.000000,61.000000,59.000000,60.000000,58.796703,677100
2022-12-30,56.000000,61.000000,56.000000,59.000000,57.816757,1087400
2023-01-02,58.000000,62.000000,58.000000,61.000000,59.776649,4622500
2023-01-03,59.000000,62.000000,59.000000,61.000000,59.776649,1289100
2023-01-04,60.000000,62.000000,60.000000,61.000000,59.776649,464700
2023-01-05,60.000000,62.000000,59.000000,59.000000,57.816757,1038900
2023-01-06,58.000000,64.000000,58.000000,63.000000,61.736538,5440000
2023-01-09,63.000000,64.000000,61.000000,62.000000,60.756596,1221200
2023-01-10,61.000000,63.000000,59.000000,60.000000,58.796703,1947800
2023-01-11,60.000000,64.000000,60.000000,61.000000,59.776649,4310700
2023-01-12,61.000000,62.000000,60.000000,62.000000,60.756596,848300
2023-01-13,62.000000,63.000000,61.000000,61.000000,59.776649,630100
2023-01-16,61.000000,62.000000,59.000000,61.000000,59.776649,1430200
2023-01-17,60.000000,61.000000,60.000000,60.000000,58.796703,285200
2023-01-18,61.000000,61.000000,59.000000,61.000000,59.776649,2397800
2023-01-19,61.000000,62.000000,60.000000,61.000000,59.776649,1643300
2023-01-20,61.000000,61.000000,59.000000,60.000000,58.796703,1066200
2023-01-24,59.000000,60.000000,59.000000,60.000000,58.796703,2074500
2023-01-25,60.000000,61.000000,59.000000,60.000000,58.796703,1112500
2023-01-26,60.000000,61.000000,59.000000,61.000000,59.776649,593600
2023-01-27,61.000000,61.000000,59.000000,61.000000,59.776649,789600
2023-01-30,61.000000,61.000000,59.000000,60.000000,58.796703,1112600
2023-01-31,60.000000,65.000000,59.000000,60.000000,58.796703,4897600
2023-02-01,60.000000,62.000000,60.000000,60.000000,58.796703,3427700
2023-02-02,62.000000,62.000000,60.000000,61.000000,59.776649,1866400
2023-02-03,61.000000,62.000000,60.000000,62.000000,60.756596,3454600
2023-02-06,62.000000,63.000000,60.000000,62.000000,60.756596,575500
2023-02-07,61.000000,62.000000,60.000000,62.000000,60.756596,2081000
2023-02-08,62.000000,62.000000,60.000000,61.000000,59.776649,1362600
2023-02-09,61.000000,65.000000,60.000000,61.000000,59.776649,13047100
2023-02-10,61.000000,62.000000,60.000000,61.000000,59.776649,1850900
2023-02-13,61.000000,61.000000,60.000000,60.000000,58.796703,1041900
2023-02-14,61.000000,63.000000,60.000000,62.000000,60.756596,2103400
2023-02-15,62.000000,63.000000,61.000000,61.000000,59.776649,1283300
2023-02-16,61.000000,62.000000,60.000000,60.000000,58.796703,704400
2023-02-17,60.000000,62.000000,60.000000,61.000000,59.776649,1195500
2023-02-20,61.000000,62.000000,60.000000,62.000000,60.756596,789600
2023-02-21,61.000000,64.000000,60.000000,61.000000,59.776649,4344200
2023-02-22,61.000000,62.000000,60.000000,61.000000,59.776649,741400
2023-02-23,61.000000,63.000000,60.000000,61.000000,59.776649,2355900
2023-02-24,61.000000,62.000000,61.000000,61.000000,59.776649,192900
2023-02-27,61.000000,62.000000,61.000000,61.000000,59.776649,283800
2023-02-28,61.000000,62.000000,60.000000,61.000000,59.776649,717200
2023-03-01,61.000000,64.000000,61.000000,63.000000,61.736538,2987200
2023-03-02,63.000000,64.000000,61.000000,61.000000,59.776649,964000
2023-03-03,62.000000,64.000000,61.000000,62.000000,60.756596,4684300
2023-03-06,62.000000,63.000000,61.000000,62.000000,60.756596,548100
2023-03-07,62.000000,63.000000,61.000000,62.000000,60.756596,1091400
2023-03-08,61.000000,62.000000,61.000000,61.000000,59.776649,1092400
2023-03-09,61.000000,62.000000,60.000000,61.000000,59.776649,817300
2023-03-10,61.000000,62.000000,60.000000,62.000000,60.756596,153100
2023-03-13,62.000000,62.000000,60.000000,61.000000,59.776649,1026000
2023-03-14,60.000000,68.000000,60.000000,62.000000,60.756596,4234900
2023-03-15,62.000000,64.000000,61.000000,63.000000,61.736538,2111400
2023-03-16,63.000000,63.000000,61.000000,61.000000,59.776649,1556600
2023-03-17,62.000000,62.000000,61.000000,62.000000,60.756596,209000
2023-03-20,62.000000,62.000000,61.000000,61.000000,59.776649,205700
2023-03-21,61.000000,64.000000,60.000000,62.000000,60.756596,977600
2023-03-24,62.000000,64.000000,61.000000,62.000000,60.756596,445900
2023-03-27,62.000000,65.000000,61.000000,64.000000,62.716484,2208700
2023-03-28,64.000000,65.000000,63.000000,64.000000,62.716484,1136400
2023-03-29,64.000000,69.000000,64.000000,64.000000,62.716484,611300
2023-03-30,67.000000,67.000000,61.000000,65.000000,63.696430,2287800
2023-03-31,64.000000,66.000000,63.000000,65.000000,63.696430,674200
2023-04-03,65.000000,65.000000,63.000000,64.000000,62.716484,245200
2023-04-04,64.000000,65.000000,61.000000,63.000000,61.736538,3652000
2023-04-05,63.000000,63.000000,61.000000,62.000000,60.756596,638600
2023-04-06,62.000000,62.000000,60.000000,61.000000,59.776649,918500
2023-04-10,61.000000,61.000000,57.000000,58.000000,56.836815,3711300
2023-04-11,54.000000,59.000000,54.000000,58.000000,56.836815,1330400
2023-04-12,58.000000,59.000000,56.000000,58.000000,56.836815,714400
2023-04-13,58.000000,59.000000,57.000000,58.000000,56.836815,471000
2023-04-14,57.000000,59.000000,57.000000,57.000000,55.856869,428300
2023-04-17,57.000000,61.000000,56.000000,59.000000,57.816757,3555800
2023-04-18,65.000000,65.000000,57.000000,58.000000,56.836815,551800
2023-04-26,65.000000,65.000000,56.000000,61.000000,59.776649,1116100
2023-04-27,60.000000,62.000000,58.000000,60.000000,58.796703,492100
2023-04-28,59.000000,61.000000,56.000000,58.000000,56.836815,919400
2023-05-02,58.000000,58.000000,56.000000,57.000000,55.856869,706500
2023-05-03,58.000000,61.000000,56.000000,58.000000,56.836815,1870000
2023-05-04,64.000000,64.000000,57.000000,58.000000,56.836815,386900
2023-05-05,59.000000,59.000000,57.000000,57.000000,55.856869,319000
2023-05-08,57.000000,58.000000,56.000000,57.000000,55.856869,594900
2023-05-09,57.000000,59.000000,57.000000,58.000000,56.836815,373800
2023-05-10,58.000000,61.000000,57.000000,57.000000,55.856869,1481500
2023-05-11,58.000000,59.000000,58.000000,58.000000,56.836815,116700
2023-05-12,58.000000,59.000000,57.000000,58.000000,56.836815,194100
2023-05-15,58.000000,61.000000,58.000000,60.000000,58.796703,793900
2023-05-16,60.000000,60.000000,59.000000,60.000000,58.796703,350500
2023-05-17,60.000000,61.000000,59.000000,60.000000,58.796703,1529300
2023-05-19,61.000000,61.000000,59.000000,60.000000,58.796703,1120300
2023-05-22,60.000000,81.000000,59.000000,78.000000,76.435715,64750400
2023-05-23,80.000000,90.000000,75.000000,88.000000,86.235168,104968600
2023-05-24,82.000000,92.000000,82.000000,82.000000,80.355492,43181100
2023-05-25,78.000000,84.000000,78.000000,82.000000,80.355492,16839300
2023-05-26,83.000000,95.000000,81.000000,94.000000,92.114838,61968200
2023-05-29,95.000000,101.000000,92.000000,101.000000,98.974449,65137300
2023-05-30,102.000000,103.000000,94.000000,94.000000,92.114838,49563700
2023-05-31,94.000000,95.000000,88.000000,93.000000,91.134888,15624000
2023-06-05,95.000000,95.000000,84.000000,84.000000,82.315384,17124800
2023-06-06,87.000000,87.000000,78.000000,79.000000,77.415657,21430800
2023-06-07,80.000000,102.000000,76.000000,100.000000,97.994507,46083200
2023-06-08,100.000000,105.000000,96.000000,100.000000,97.994507,42411300
2023-06-09,100.000000,103.000000,98.000000,103.000000,100.934341,20901200
2023-06-12,104.000000,123.000000,95.000000,122.000000,119.553299,82633900
2023-06-13,115.000000,129.000000,110.000000,116.000000,113.673630,54861100
2023-06-14,117.000000,121.000000,105.000000,105.000000,102.894234,41181400
2023-06-15,105.000000,106.000000,101.000000,101.000000,98.974449,13129900
2023-06-16,102.000000,105.000000,99.000000,105.000000,102.894234,24410700
2023-06-19,109.000000,141.000000,105.000000,129.000000,126.412910,115938300
2023-06-20,128.000000,135.000000,126.000000,129.000000,126.412910,35855300
2023-06-21,129.000000,137.000000,121.000000,129.000000,126.412910,49112500
2023-06-22,132.000000,146.000000,127.000000,143.000000,140.132141,94868200
2023-06-23,144.000000,146.000000,136.000000,144.000000,141.112091,45585400
2023-06-26,144.000000,153.000000,143.000000,150.000000,146.991760,59185600
2023-06-27,150.000000,157.000000,145.000000,151.000000,147.971710,31535700
2023-07-03,151.000000,170.000000,150.000000,165.000000,161.690933,66569100
2023-07-04,165.000000,168.000000,146.000000,156.000000,152.871429,43025800
2023-07-05,157.000000,175.000000,149.000000,157.000000,153.851379,79779300
2023-07-06,158.000000,167.000000,153.000000,165.000000,161.690933,62656800
2023-07-07,166.000000,184.000000,163.000000,184.000000,180.309891,90329400
2023-07-10,184.000000,186.000000,176.000000,182.000000,178.350006,42614700
2023-07-11,182.000000,183.000000,169.000000,183.000000,183.000000,41827700
2023-07-12,183.000000,206.000000,181.000000,204.000000,204.000000,80181700
2023-07-13,204.000000,204.000000,204.000000,204.000000,204.000000,0
2023-07-14,184.000000,200.000000,184.000000,195.000000,195.000000,37879000
2023-07-17,197.000000,197.000000,187.000000,194.000000,194.000000,26265900
2023-07-18,195.000000,199.000000,189.000000,194.000000,194.000000,47318300
2023-07-20,194.000000,204.000000,190.000000,202.000000,202.000000,41289700
2023-07-21,206.000000,210.000000,199.000000,206.000000,206.000000,42344900
2023-07-24,204.000000,212.000000,202.000000,204.000000,204.000000,22243100
2023-07-25,204.000000,210.000000,200.000000,210.000000,210.000000,43198700
2023-07-26,210.000000,220.000000,204.000000,216.000000,216.000000,47240000
2023-07-27,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-07-28,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-07-31,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-01,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-02,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-03,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-04,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-07,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-08,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-09,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-10,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-11,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-14,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-15,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-16,216.000000,216.000000,216.000000,216.000000,216.000000,0
2023-08-18,199.000000,204.000000,195.000000,195.000000,195.000000,22039800
2023-08-21,185.000000,196.000000,176.000000,176.000000,176.000000,14562200
2023-08-22,166.000000,176.000000,160.000000,166.000000,166.000000,16385100
2023-08-23,166.000000,173.000000,159.000000,161.000000,161.000000,7049500
2023-08-24,161.000000,161.000000,145.000000,145.000000,145.000000,15240800
2023-08-25,135.000000,140.000000,131.000000,131.000000,131.000000,6705200
2023-08-28,121.000000,121.000000,118.000000,118.000000,118.000000,5192700
2023-08-29,108.000000,129.000000,107.000000,129.000000,129.000000,27450100
